id,title,so_ky_hieu,ngay_ban_hanh,loai_van_ban,ngay_co_hieu_luc,ngay_het_hieu_luc,nguon_thu_thap,ngay_dang_cong_bao,nganh,linh_vuc,co_quan_ban_hanh,chuc_danh,nguoi_ky,pham_vi,thong_tin_ap_dung,tinh_trang_hieu_luc,agent_category,status_checked_at,status_filter
1ae37070-768f-11f1-9478-a32d42492b41,"Quy định số lượng và mức phụ cấp hàng tháng đối với cộng tác viên công tác xã hội xã, phường trên địa bàn tỉnh Vĩnh Long",26/2026/NQ-HĐND,30/06/2026,Nghị quyết,10/07/2026,,,,Y tế,Bảo hiểm y tế,HĐND Tỉnh Vĩnh Long,Chủ tịch,Nguyễn Minh Dũng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
143792,Nghị quyết số 06/2014/NQ-HĐND Về chế độ hỗ trợ mua bảo hiểm y tế cho người đồng bào dân tộc thiểu số không thuộc vùng có điều kiện kinh tế - xã hội khó khăn trên địa bàn tỉnh Khánh Hòa,06/2014/NQ-HĐND,09/07/2014,Nghị quyết,20/07/2014,,Công báo Khánh Hòa,,Y tế,Chưa phân loại,UBND Tỉnh Khánh Hòa,Phó Chủ tịch,Trần An Khánh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
185418,"Nghị quyết số 99/2025/NQ-HĐND quy định chính sách hỗ trợ kinh phí tham gia bảo hiểm xã hội tự nguyện, bảo hiểm y tế trên địa bàn tỉnh Bắc Ninh, giai đoạn 2026- 2030",99/2025/NQ-HĐND,10/12/2025,Nghị quyết,01/01/2026,,,,Lao động - Thương binh và Xã hội,"Lao động, tiền lương, tiền công",HĐND Tỉnh Bắc Ninh,Chủ tịch,Nguyễn Việt Oanh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
174421,"Nghị quyết số 30/2024/NQ-HĐND Bãi bỏ Nghị quyết số 09/2019/NQ-HĐND ngày 06 tháng 12 năm 2019 của Hội đồng nhân dân tỉnh “về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu”",30/2024/NQ-HĐND,30/12/2024,Nghị quyết,01/01/2025,,Từ văn bản gốc,,Y tế,Chưa phân loại,HĐND tỉnh Bạc Liêu,Chủ tịch,Lữ Văn Hùng,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
58291,Quyết định số 76/2001/QĐ-UB Về việc điều chỉnh mức đóng Bảo hiểm y tế học sinh và y tế trường học tự nguyện,76/2001/QĐ-UB,16/08/2001,Quyết định,16/08/2001,,,,Bảo Hiểm,Chưa phân loại,UBND Tỉnh Nghệ An,Phó Chủ tịch,Hoàng Ky,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
142680,"Quyết định số 12/2020/QĐ-UBND Bãi bỏ Quyết định số 51/2017/QĐ-UBND ngày 21/8/2017 của UBND tỉnh Quảng Ngãi Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc tỉnh Quảng Ngãi quản lý",12/2020/QĐ-UBND,19/06/2020,Quyết định,01/07/2020,,VĂN BẢN GỐC,,,Chưa phân loại,UBND Tỉnh Quảng Ngãi,Chủ tịch,Trần Ngọc Căng,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
145559,Nghị quyết số 332/2020/NQ-HĐND Quy định mức hỗ trợ từ ngân sách nhà nước đóng bảo hiểm y tế cho một số đối tượng trên địa bàn tỉnh Hưng Yên giai đoạn 2021 - 2025,332/2020/NQ-HĐND,01/12/2020,Nghị quyết,01/01/2021,,Bản cứng,11/12/2020,Bảo Hiểm,Bảo hiểm y tế,HĐND Tỉnh Hưng Yên,Chủ tịch,Trần Quốc Toản,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
152757,Nghị quyết số Số: 04/2022/NQ-HĐND Quy định chính sách hỗ trợ bảo hiểm y tế đối với đồng bào dân tộc thiểu số trên địa bàn tỉnh Quảng Nam giai đoạn 2022 - 2025,Số: 04/2022/NQ-HĐND,12/01/2022,Nghị quyết,24/01/2022,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,HĐND tỉnh Quảng Nam,Đang cập nhật,Đang cập nhật,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173621,"Nghị quyết số 40/2024/NQ-HĐND Bãi bỏ Nghị quyết số 01/2024/NQ-HĐND ngày 19 tháng 01 năm 2024 của Hội đồng nhân dân tỉnh Đồng Nai quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Đồng Nai",40/2024/NQ-HĐND,20/12/2024,Nghị quyết,01/01/2025,,,,Y tế,Bảo hiểm y tế,HĐND Tỉnh Đồng Nai,Chủ tịch,Thái Bảo,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
109238,Thông tư liên tịch số 09/2002/TTLT/BTCCBCP-BLÐTBXH-BTC-BYT Thông tư hướng dẫn về việc chuyển Bảo hiểm y tế Việt Nam sang Bảo hiểm xã hội,09/2002/TTLT/BTCCBCP-BLÐTBXH-BTC-BYT,08/02/2002,Thông tư liên tịch,08/02/2002,,,,Chưa phân loại,Quản lý dịch vụ tài chính và các quỹ tài chính,"Bộ Tài chính, Bộ Lao động - Thương binh và Xã hội, Bộ Y tế, Ban Tổ chức - Cán bộ Chính phủ",,"Ðỗ Quang Trung, Nguyễn Sinh Hùng, Nguyễn Thị Hằng, Ðỗ Nguyên Phương",Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
186050,Nghị quyết số 43/2025/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho các đối tượng được ngân sách nhà nước hỗ trợ mức đóng trên địa bàn tỉnh Đồng Tháp,43/2025/NQ-HĐND,23/12/2025,Nghị quyết,02/01/2026,,,,Lao động - Thương binh và Xã hội,"Lao động, tiền lương, tiền công",HĐND Tỉnh Đồng Tháp,Chủ tịch,Châu Thị Mỹ Phương,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
158024,Nghị quyết số 26/2022/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo giai đoạn 2023-2025 trên địa bàn tỉnh Ninh Thuận,26/2022/NQ-HĐND,09/12/2022,Nghị quyết,20/12/2022,,,,,Chưa phân loại,HĐND tỉnh Ninh Thuận,Chủ tịch,Phạm Văn Hậu,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
21013,"Lệnh số 07/2003/L-CTN Về việc công bố Pháp lệnh Hành nghề y, dược tư nhân",07/2003/L-CTN,10/03/2003,Lệnh,20/04/2003,,Công báo số 24 năm 2003;,20/04/2003,Y tế,Lĩnh vực thực hiện chính sách bảo hiểm y tế,Chủ tịch nước,Chủ tịch,Trần Đức Lương,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
113306,"Quyết định số 02/2016/QĐ-UBND Về việc ban hành Quy chế phối hợp thực hiện liên thông các thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi trên địa bàn tỉnh Trà Vinh",02/2016/QĐ-UBND,15/01/2016,Quyết định,25/01/2016,,Công báo tỉnh,30/03/2016,,Chưa phân loại,UBND tỉnh Trà Vinh,Phó Chủ tịch,Kim Ngọc Thái,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
184764,"Nghị quyết số 110/2025/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo; học sinh, sinh viên là người dân tộc thiểu số; người thuộc hộ gia đình làm nông nghiệp, lâm nghiệp, ngư nghiệp có mức sống trung bình trên địa bàn tỉnh Lai Châu giai đoạn 2026 – 2030",110/2025/NQ-HĐND,09/12/2025,Nghị quyết,01/01/2026,31/12/2030,,,,,HĐND Tỉnh Lai Châu,Chủ tịch,Giàng Páo Mỷ,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
175354,"Nghị quyết số 10/2025/NQ-HĐND Bãi bỏ Nghị quyết số 32/2024/NQ-HĐND ngày 10 tháng 05 năm 2024 của Hội đồng nhân dân tỉnh Quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ Bảo hiểm y tế mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Quảng Trị",10/2025/NQ-HĐND,20/02/2025,Nghị quyết,03/03/2025,,Cổng Thông tin điện tử tỉnh Quảng Trị,,,Chưa phân loại,HĐND Tỉnh Quảng Trị,Chủ tịch,Nguyễn Đăng Quang,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
184087,Thông tư số 98/2025/TT-BQP Hướng dẫn thực hiện một số điều của Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế đối với các đối tượng thuộc phạm vi quản lý của Bộ Quốc phòng,98/2025/TT-BQP,03/09/2025,Thông tư,16/10/2025,,Bản chính,,Quốc phòng,Bảo hiểm y tế,Bộ Quốc phòng,Thứ trưởng,Thượng tướng Vũ Hải Sản,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
103390,"Chỉ thị số 66/UB-CT về việc tăng cuờng công tác bảo hộ lao động, ngăn chặn tai nạn lao động nặng, chết người, sự cố máy móc thiết bị, cháy, nổ, gây thiệt hại tính mạng của công dân và tài sản XHCN",66/UB-CT,29/10/1987,Chỉ thị,29/10/1987,,Danh mục hệ thống hóa văn bản,,Y tế,Bảo hiểm y tế,UBND tỉnh Bến Tre,Phó Chủ tịch,Lê Chí Nhân,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
186215,"Nghị quyết số 36/2025/NQ-HĐND Bãi bỏ Nghị quyết số 29/2024/NQ-HĐND ngày 30 tháng 12 năm 2024 của Hội đồng nhân dân tỉnh Bạc Liêu quy định giá dịch vụ khám bệnh, chữa bệnh do quỹ bảo hiểm y tế thanh toán; giá dịch vụ khám bệnh, chữa bệnh do Ngân sách nhà nước thanh toán; giá dịch vụ khám bệnh, chữa bệnh không thuộc danh mục do quỹ bảo hiểm y tế thanh toán mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu đối với các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bạc Liêu",36/2025/NQ-HĐND,30/12/2025,Nghị quyết,01/02/2026,,PDF,,Lao động - Thương binh và Xã hội,"Lao động, tiền lương, tiền công",HĐND Tỉnh Cà Mau,Chủ tịch,Phạm Văn Thiều,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
172675,"Nghị quyết số 21/2024/NQ-HĐND Bãi bỏ Nghị quyết số 124/2019/NQ-HĐND ngày 13 tháng 12 năm 2019 của Hội đồng nhân dân tỉnh Quy định mức giá dịch vụ khám bệnh, chữa bệnh tại các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bà Rịa - Vũng Tàu không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế và nguyên tắc áp dụng giá khám bệnh, chữa bệnh trong một số trường hợp",21/2024/NQ-HĐND,06/12/2024,Nghị quyết,16/12/2024,,bản chính,,Y tế,Khám chữa bệnh,HĐND tỉnh Bà Rịa - Vũng Tàu,Chủ tịch,Phạm Viết Thanh,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
140172,Nghị quyết số 11/2019/NQ-HĐND Hỗ trợ bảo hiểm y tế cho người thuộc hộ nghèo khi mới thoát nghèo trên địa bàn tỉnh Bạc Liêu,11/2019/NQ-HĐND,06/12/2019,Nghị quyết,16/12/2019,,Từ văn bản gốc,,,Chưa phân loại,HĐND tỉnh Bạc Liêu,Phó Chủ tịch,Phạm Văn Thiều,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
84726d90-66ed-11f1-8735-f935ab579d34,Nghị quyết Quy định mức hỗ trợ chi phí tiêm phòng dại cho một số đối tượng trên địa bàn tỉnh Thái Nguyên,24/2026/NQ-HĐND,09/06/2026,Nghị quyết,01/07/2026,,,,Y tế,Bảo hiểm y tế,HĐND Tỉnh Thái Nguyên,Chủ tịch,Bùi Văn Lương,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
172863,"Nghị quyết số 140/2024/NQ-HĐND Quy định giá dịch vụ khám bệnh, chữa bệnh thuộc danh mục do Quỹ bảo hiểm y tế thanh toán; giá dịch vụ khám bệnh, chữa bệnh do ngân sách nhà nước thanh toán; giá dịch vụ khám bệnh, chữa bệnh không thuộc danh mục do Quỹ bảo hiểm y tế thanh toán mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu cho các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc phạm quản lý của tỉnh Nam Định",140/2024/NQ-HĐND,10/12/2024,Nghị quyết,10/12/2024,,,,,Chưa phân loại,HĐND tỉnh Nam Định,Chủ tịch,Lê Quốc Chỉnh,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173398,"Nghị quyết số 09/2024/NQ-HĐND Bãi bỏ Nghị quyết số 19/2023/NQ-HĐND ngày 12 tháng 12 năm 2023 của Hội đồng nhân dân tỉnh quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế mà không phải dịch vụ khám bệnh chữa bệnh theo yêu cầu tại các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc tỉnh Phú Thọ quản lý",09/2024/NQ-HĐND,11/12/2023,Nghị quyết,01/01/2025,,Hệ điều hành văn bản của tỉnh,,Y tế,Chưa phân loại,HĐND Tỉnh Phú Thọ,Chủ tịch,Bùi Minh Châu,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
155449,Nghị quyết số 03/2022/NQ-HĐND Quy định mức giá dịch vụ xét nghiệm SARS-CoV-2 (chưa bao gồm sinh phẩm xét nghiệm) không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế cho các cơ sở y tế công lập trên địa bàn tỉnh Đắk Lắk,03/2022/NQ-HĐND,18/07/2022,Nghị quyết,14/07/2022,,bản chính,,Y tế,Trang thiết bị y tế,HĐND Tỉnh Đắk Lắk,Chủ tịch,Y Vinh Tơr,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
87214,Thông tư liên tịch số 40/1998/TTLT-BGDĐT-BYT Về việc hướng dẫn bảo hiểm y tế học sinh,40/1998/TTLT-BGDĐT-BYT,18/07/1998,Thông tư liên tịch,18/07/1998,,,,Bảo Hiểm,Chưa phân loại,"Bộ Giáo dục và Đào tạo, Bộ Y tế",Đang cập nhật,"Lê Vũ Hùng, Lê Ngọc Trọng",Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173922,"Nghị quyết số 32/2024/NQ-HĐND Quy định giá cụ thể dịch vụ khám bệnh, chữa bệnh do Quỹ bảo hiểm y tế thanh toán; giá cụ thể dịch vụ khám bệnh, chữa bệnh do ngân sách nhà nước thanh toán, giá cụ thể dịch vụ khám bệnh, chữa bệnh không thuộc danh mục do quỹ bảo hiểm y tế thanh toán mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu đối với các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Đắk Lắk",32/2024/NQ-HĐND,31/12/2024,Nghị quyết,01/01/2025,,bản chính,,Y tế,"Quản lý Khám, chữa bệnh",HĐND Tỉnh Đắk Lắk,Chủ tịch,Huỳnh Thị Chiến Hòa,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
136623,Nghị quyết số 83/2019/NQ-HĐND Hỗ trợ kinh phí mua thẻ bảo hiểm y tế cho người nhiễm HIV/AIDS và kinh phí cùng chi trả thuốc kháng vi-rút HIV (ARV) cho người nhiễm HIV/AIDS có thẻ bảo hiểm y tế trên địa bàn tỉnh Trà Vinh giai đoạn 2019 - 2020,83/2019/NQ-HĐND,12/04/2019,Nghị quyết,22/04/2019,,,,,Chưa phân loại,HĐND tỉnh Trà Vinh,Chủ tịch,Trần Trí Dũng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
118234,QUYẾT ĐỊNH SỐ 53/2016/QĐ-UBND QUY ĐỊNH MỨC HỖ TRỢ ĐÓNG BẢO HIỂM Y TẾ CHO NGƯỜI THUỘC HỘ GIA ĐÌNH CẬN NGHÈO TRÊN ĐỊA BÀN TỈNH NGHỆ AN GIAI ĐOẠN 2016-2020,53/2016/QĐ-UBND,31/08/2016,Quyết định,10/09/2016,,,,Y tế,Chưa phân loại,UBND Tỉnh Nghệ An,Phó Chủ tịch,lê minh thông,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
84439,"Quyết định số 30/2014/QĐ-UBND Ban hành quy định việc quản lý, cấp phát thẻ Bảo hiểm y tế cho các đối tượng được ngân sách Nhà nước đóng, hỗ trợ tiền đóng Bảo hiểm y tế trên địa bàn tỉnh Bình Thuận",30/2014/QĐ-UBND,24/07/2014,Quyết định,03/08/2014,,,,Y tế,Bảo hiểm y tế,UBND tỉnh Bình Thuận,Chủ tịch,Lê Tiến Phương,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173768,"Nghị quyết số 114/2024/NQ-HĐND Bãi bỏ Nghị quyết số 23/2024/NQ-HĐND ngày 06 tháng 5 năm 2024 của HĐND tỉnh Bắc Giang quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bắc Giang",114/2024/NQ-HĐND,11/12/2024,Nghị quyết,01/01/2025,,,,,Chưa phân loại,HĐND tỉnh Bắc Giang,Phó Chủ tịch,Lâm Thị Hương Thành,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
141544,"Nghị quyết số 18/2019/NQ-HĐND Quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế tại các cơ sở khám bệnh, chữa bệnh của Nhà nước do địa phương quản lý",18/2019/NQ-HĐND,11/12/2019,Nghị quyết,21/12/2019,,,,Y tế,Khám chữa bệnh,HĐND Tỉnh An Giang,Chủ tịch,Võ Anh Kiệt,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
48242,"Quyết định số 05/2015/QĐ-UBND Về việc thực hiện chế độ hỗ trợ bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho công an viên và thôn, ấp, khu đội trưởng được bố trí ở thôn, ấp, khu phố trên địa bàn tỉnh Bà Rịa - Vũng Tàu",05/2015/QĐ-UBND,28/01/2015,Quyết định,07/02/2015,,,,Nội vụ,Chưa phân loại,UBND tỉnh Bà Rịa - Vũng Tàu,Phó Chủ tịch,Lê Thanh Dũng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
126742,"Quyết định số 25/2017/QĐ-UBND Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của quỹ bảo hiểm y tế trong cơ sở khám bệnh, chữa bệnh Nhà nước thuộc địa phương quản lý trên địa bàn tỉnh Hà Nam",25/2017/QĐ-UBND,07/08/2017,Quyết định,01/10/2017,,,,,Chưa phân loại,UBND tỉnh Hà Nam,Chủ tịch,Nguyễn Xuân Đông,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
139461,Quyết định số 39/2019/QĐ-UBND Bãi bỏ Quyết định số 52/2003/QĐ-UB ngày 09 tháng 6 năm 2003của Uỷ ban nhân dân tỉnh và Quyết định số 53/2003/QĐ-UB ngày 10 tháng 6 năm 2003 của Uỷ ban nhân dân tỉnh,39/2019/QĐ-UBND,09/12/2019,Quyết định,20/12/2019,,,,"Y tế, Nội vụ","Bảo hiểm y tế, Tổ chức- Biên chế, Khám chữa bệnh",UBND tỉnh Bình Phước,Phó Chủ tịch,Huỳnh Thị Hằng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
171713,"Thông tư 37/2024/TT-BYT quy định nguyên tắc, tiêu chí xây dựng, cập nhật, ghi thông tin, cấu trúc danh mục và hướng dẫn thanh toán đối với thuốc hóa dược, sinh phẩm, thuốc phóng xạ và chất đánh dấu thuộc phạm vi được hưởng của người tham gia bảo hiểm y tế do Bộ trưởng Bộ Y tế ban hành",37/2024/TT-BYT,16/11/2024,Thông tư,01/01/2025,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,Thứ trưởng,Trần Văn Thuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
108710,Thông tư liên tịch số 15/1998/TTLT-BYT-BTC-BLÐTBXH Thông tư hướng dẫn thực hiện bảo hiểm y tế bắt buộc theo quy định của Ðiều lệ bảo hiểm y tế ban hành theo Nghị định số 58/1998/NÐ-CP ngày 13/8/1998 của Chính phủ,15/1998/TTLT-BYT-BTC-BLÐTBXH,05/12/1998,Thông tư liên tịch,01/01/2009,,,,,Quản lý dịch vụ tài chính và các quỹ tài chính,"Bộ Lao động - Thương binh và Xã hội, Bộ Tài chính, Bộ Y tế",,"Lê Duy Ðồng, Nguyễn Thị Kim Ngân, Lê Ngọc Trọng",Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
179724,"Thông tư số 24/2025/TT-BYT sửa đổi Thông tư 04/2017/TT-BYT về Danh mục và tỷ lệ, điều kiện thanh toán đối với vật tư y tế thuộc phạm vi được hưởng của người tham gia bảo hiểm y tế do Bộ trưởng Bộ Y tế ban hành",24/2025/TT-BYT,30/06/2025,Thông tư,01/09/2025,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,Thứ trưởng,Trần Văn Thuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
131826,"Quyết định số 24/2018/QĐ-UBND Bãi bỏ Quyết định số 21/2016/QĐ-UBND ngày 19/7/2016 của Ủy ban nhân dân tỉnh về việc ban hành quy định giá thu một số dịch vụ y tế không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế và đối với người bệnh không có thẻ bảo hiểm y tế tại các cơ sở khám bệnh, chữa bệnh công lập trên địa bàn tỉnh Bình Thuận.",24/2018/QĐ-UBND,30/07/2018,Quyết định,10/08/2018,,,,Y tế,Khám chữa bệnh,UBND tỉnh Bình Thuận,Chủ tịch,Nguyễn Ngọc Hai,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
168478,"NGHỊ QUYẾT SỐ Số: 6/2019/NQ-HĐND QUY ĐỊNH VỀ GIÁ DỊCH VỤ KHÁM BỆNH, CHỮA BỆNH KHÔNG THUỘC PHẠM VI THANH TOÁN CỦA QUỸ BẢO HIỂM Y TẾ TRONG CÁC CƠ SỞ KHÁM BỆNH, CHỮA BỆNH CỦA NHÀ NƯỚC TRÊN ĐỊA BÀN TỈNH BÌNH PHƯỚC",Số: 6/2019/NQ-HĐND,16/12/2019,Nghị quyết,26/12/2019,,,,Y tế,Khám chữa bệnh,HĐND tỉnh Bình Phước,Phó Chủ tịch,Trần Ngọc Trai,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
177892,"Nghị quyết số 03/2025/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế đối với học sinh, sinh viên đang học tại các trường công lập thuộc tỉnh quản lý",03/2025/NQ-HĐND,28/03/2025,Nghị quyết,08/04/2025,,,,,Chưa phân loại,HĐND Tỉnh Khánh Hòa,Chủ tịch,Nguyễn Khắc Toàn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
49829,"Quyết định số 24/2014/QĐ-UBND Ban hành Quy chế phối hợp công tác trong thực hiện pháp luật về bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp trên địa bàn tỉnh",24/2014/QĐ-UBND,10/10/2014,Quyết định,20/10/2014,,,,Bảo Hiểm,Chưa phân loại,UBND tỉnh Nam Định,Chủ tịch,Đoàn Hồng Phong,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
184909,Nghị quyết số 36/2025/NQ-HĐND quy định mức hỗ trợ đóng bảo hiểm y tế cho một số đối tượng trên địa bàn tỉnh Đồng Nai giai đoạn 2026 - 2030,36/2025/NQ-HĐND,10/12/2025,Nghị quyết,01/01/2026,,,,Lao động - Thương binh và Xã hội,"Lao động, tiền lương, tiền công",HĐND Tỉnh Đồng Nai,Chủ tịch,Tôn Ngọc Hạnh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
